id,xid,name,longitude,latitude,distance,rate,osm,kinds,country
5670938,W728814632,,39.5882187,43.697319,15779.25463154,0,way/728814632,"accomodations,other_hotels",Unknown
1798886,N4376958692,ягодка,39.5904312,43.6995773,15815.81043911,1,node/4376958692,"accomodations,guest_houses",Unknown
9544777,W232002118,,39.5870476,43.6983376,15925.16919552,0,way/232002118,"accomodations,other_hotels",Unknown
1798895,N7111717233,Атола,39.5882721,43.7001495,15986.91907457,1,node/7111717233,"accomodations,other_hotels",Unknown
9544776,W235604564,МиЛоо,39.5888557,43.7009583,16013.30889856,1,way/235604564,"accomodations,other_hotels",Unknown
9580675,W761080587,,39.5878525,43.7002907,16022.55248115,0,way/761080587,"accomodations,other_hotels",Россия
1798898,N3843497059,отель даниэль,39.588356,43.7015762,16089.51438951,2,node/3843497059,"accomodations,guest_houses",Россия
1798897,N1436765347,Алые Паруса,39.5872536,43.7013741,16139.51700835,1,node/1436765347,"guest_houses,accomodations",Россия
1798896,N8185334129,,39.584938,43.701458,16283.41366707,0,node/8185334129,"accomodations,other_hotels",Россия
9636022,N3035521013,Поляна,39.5926895,43.7078247,16323.93828675,1,node/3035521013,"guest_houses,accomodations",Россия
1799426,N8811280748,,39.9372787,43.6136627,16439.18224242,0,node/8811280748,"campsites,accomodations",Россия
1798909,N3035354021,Ангел,39.5875778,43.7056046,16442.87138421,1,node/3035354021,"guest_houses,accomodations",Россия
1798910,W850427023,Виктория,39.5895615,43.7079735,16513.02223681,1,way/850427023,"guest_houses,accomodations",Россия
1798908,N2373515934,Амшен,39.5838776,43.7041512,16548.94447439,1,node/2373515934,"guest_houses,accomodations",Россия
9683403,W269801398,Magic club,39.8836365,43.5009232,16551.07953861,1,way/269801398,"accomodations,motels",Россия
1798876,W89349440,Южная ночь,39.5836182,43.7042046,16567.96948774,1,way/89349440,"accomodations,guest_houses",Unknown
1798870,N4226172989,эллинг на азовскои,39.5821838,43.7033386,16588.19163521,2,node/4226172989,"accomodations,guest_houses",Unknown
1798863,N4226172990,эллинг на азовскои,39.5821228,43.7032928,16588.61221561,2,node/4226172990,"accomodations,guest_houses",Unknown
9636021,N2616663493,"Эллинг ""Золотая Долина""",39.5813675,43.7039833,16685.17289642,1,node/2616663493,"guest_houses,accomodations",Unknown
9515310,N8185207709,,39.5820999,43.7064476,16827.43629069,0,node/8185207709,"accomodations,other_hotels",Россия
9596697,W53725147,пансионат автомобилист,39.8837318,43.4972343,16839.83663456,2,way/53725147,"resorts,urban_environment,accomodations,gardens_and_parks,interesting_places,cultural",Россия
1795415,N4252690799,Поляна у реки,39.9308815,43.5455284,17114.2577894,1,node/4252690799,"campsites,accomodations",Россия
1794412,W53724848,Санаторий «Кудепста»,39.8860931,43.4954643,17113.63950222,1,way/53724848,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Россия
1799000,N7769869085,Начало маршрута Водопады Фагуа,39.6956902,43.7561989,17323.96685321,1,node/7769869085,"accomodations,alpine_hut",Россия
1794496,N6181072994,Современник,39.8894997,43.4948311,17360.95295178,2,node/6181072994,"accomodations,guest_houses",Россия
1794495,N7948116896,Искра,39.8897285,43.4939384,17442.75438918,1,node/7948116896,"accomodations,other_hotels",Россия
1794494,N7948102923,Берег,39.8899078,43.4923134,17579.08597269,1,node/7948102923,"accomodations,other_hotels",Россия
9954896,R4090558,пансионат бургас,39.8883362,43.4897614,17688.69940118,2,relation/4090558,"accomodations,other_hotels",Россия
9635968,W53726807,,39.8932724,43.4930267,17720.0648779,0,way/53726807,"guest_houses,accomodations",Россия
1798888,N4264040590,"Арут,Аня (отдых)",39.5730553,43.7121239,17790.65406807,1,node/4264040590,"accomodations,motels",Unknown
1799001,N7769752185,"Б/о ""Глубокая балка""",39.699955,43.7612267,17817.27139398,1,node/7769752185,"accomodations,alpine_hut",Unknown
9544693,R1951917,"База отдыха ""Кудепста""",39.8925362,43.4903145,17886.35170059,1,relation/1951917,"accomodations,other_hotels",Unknown
1794406,R4090535,"Пансионат ""Южный - 2""",39.8898849,43.48703,17993.13383061,1,relation/4090535,"accomodations,other_hotels",Unknown
1798875,W60825373,Турбаза «Сокол»,39.570961,43.71418,18070.11432089,1,way/60825373,"accomodations,other_hotels",Unknown
9626096,W81153138,Вариант,39.8893356,43.4852638,18102.92684039,1,way/81153138,"guest_houses,accomodations",Россия
5670374,W81153134,Штиль,39.8892937,43.4851189,18112.21115034,1,way/81153134,"guest_houses,accomodations",Россия
9626097,W81153076,Маретель,39.8895798,43.4852715,18116.1551517,2,way/81153076,"accomodations,guest_houses",Россия
9544692,R1951918,"Пансионат ""Южный""",39.8937035,43.4878426,18146.36970007,1,relation/1951918,"accomodations,other_hotels",Россия
9580611,W151685661,,39.890274,43.4851952,18161.09772419,0,way/151685661,"accomodations,other_hotels",Россия
1794484,N7164437317,Аквариум,39.8903084,43.4851875,18163.71975013,1,node/7164437317,"accomodations,other_hotels",Россия
1794486,N7164437318,мини отель вилла орхидея,39.8906097,43.485302,18171.63322664,2,node/7164437318,"accomodations,guest_houses",Россия
9621120,N7164437319,Изабелла,39.8909683,43.4853134,18190.76397795,1,node/7164437319,"guest_houses,accomodations",Россия
1794485,N4465091491,У Лауры,39.8906326,43.4849434,18201.4182166,1,node/4465091491,"guest_houses,accomodations",Россия
9621121,N7164437343,Три богатыря,39.8913879,43.4852867,18216.63282535,1,node/7164437343,"guest_houses,accomodations",Россия
9635966,N7164437340,Марьяна,39.892334,43.4857903,18229.86794309,1,node/7164437340,"guest_houses,accomodations",Unknown
9635964,N7164437342,Fiesta,39.8917084,43.4853134,18232.56126099,1,node/7164437342,"guest_houses,accomodations",Unknown
9635965,N7164437341,Русалка,39.8922119,43.4854164,18252.95359612,1,node/7164437341,"guest_houses,accomodations",Unknown
9515309,N2403417900,,39.5701294,43.7160797,18263.63615979,0,node/2403417900,"accomodations,other_hotels",Unknown
1794456,W53729769,отель престиж,39.8897285,43.4835205,18265.04593096,2,way/53729769,"accomodations,other_hotels",Россия
1794504,N7164437344,Звездный,39.8922272,43.4852371,18267.76752518,1,node/7164437344,"guest_houses,accomodations",Россия
5670355,W81153257,Жанна,39.8912659,43.4842987,18288.65410194,1,way/81153257,"guest_houses,accomodations",Россия
9954900,W755284541,гриф,39.8924255,43.4850693,18292.52401415,2,way/755284541,"accomodations,other_hotels",Россия
1794457,W81153276,гостевои дом оптима,39.8902664,43.4832954,18313.27298076,2,way/81153276,"accomodations,guest_houses",Россия
1794503,N4328009589,Неля,39.8914261,43.4840279,18319.29624935,1,node/4328009589,"guest_houses,accomodations",Россия
1794505,N2870164490,Бамбук,39.8942909,43.4849739,18405.77769333,1,node/2870164490,"accomodations,hostels",Россия
1799415,N7533590185,Жилой Балаган с огородом,39.8276787,43.7538872,18401.59121888,1,node/7533590185,"accomodations,alpine_hut",Россия
1798899,N7741533885,Тропики,39.5711555,43.71912,18438.4551947,1,node/7741533885,"guest_houses,accomodations",Россия
1794458,N4931839321,,39.8905869,43.4819679,18438.28983441,0,node/4931839321,"guest_houses,accomodations",Россия
1799413,N4122049441,,39.837883,43.7508125,18448.45979636,0,node/4122049441,"campsites,accomodations",Unknown
1799436,N8980582725,,39.9610138,43.6297607,18552.03130754,0,node/8980582725,"accomodations,alpine_hut",Unknown
9635967,N7055306508,Голд энд Гласс,39.8975754,43.4854279,18557.90260552,1,node/7055306508,"guest_houses,accomodations",Unknown
9515278,R4090613,санаторно-курортныи комплекс «знание»,39.8927116,43.4799995,18715.3872801,2,relation/4090613,"accomodations,other_hotels",Unknown
5670364,W81148594,гостиница пальма,39.8915367,43.4779816,18815.28193527,2,way/81148594,"accomodations,other_hotels",Unknown
5670365,W81148580,Дельфин,39.8916206,43.4778557,18830.16457504,1,way/81148580,"guest_houses,accomodations",Россия
9515280,N2857674222,гостевои дом лидия,39.8930321,43.4783936,18863.66520584,2,node/2857674222,"accomodations,guest_houses",Россия
9580601,W53742422,"Отель ""Вилла Рауза""",39.8954163,43.4799309,18871.23979729,1,way/53742422,"accomodations,other_hotels",Россия
1798966,N5520117721,Тихая Заводь,39.6199226,43.7510948,18878.3908938,1,node/5520117721,"accomodations,alpine_hut",Россия
5670354,W161855172,,39.8938713,43.4784279,18907.29408248,0,way/161855172,"accomodations,other_hotels",Россия
9580610,W81148508,пансионат солнышко,39.8944206,43.4787216,18913.61376349,2,way/81148508,"accomodations,resorts",Россия
9580608,W81148687,уют отель,39.8928642,43.4776421,18915.90879521,2,way/81148687,"accomodations,resorts",Россия
5670366,W81148634,Сабрина,39.8936577,43.4781151,18920.67034961,1,way/81148634,"guest_houses,accomodations",Россия
9580607,W81148631,,39.893959,43.4782524,18926.13686605,0,way/81148631,"accomodations,other_hotels",Россия
1794466,N4246173492,гостиница эллас,39.8928032,43.4774628,18927.08302627,2,node/4246173492,"accomodations,other_hotels",Россия
9580600,W81148674,гостевои дом натали,39.8933105,43.4777489,18931.43559262,2,way/81148674,"accomodations,guest_houses",Unknown
12365146,W860092333,экодом адлер,39.8942528,43.4783821,18931.82706833,2,way/860092333,"accomodations,other_hotels",Unknown
11821536,N7164495092,экодом адлер,39.8945732,43.4784164,18946.93758968,2,node/7164495092,"accomodations,other_hotels",Unknown
1794409,W81148493,,39.8947144,43.4784546,18951.47184411,0,way/81148493,"accomodations,other_hotels",Россия
9635961,N2870156263,Амалия,39.894104,43.477993,18955.28428542,1,node/2870156263,"guest_houses,accomodations",Россия
9635963,N4304371094,Зеленый дворик,39.896019,43.4786491,19008.12882276,1,node/4304371094,"guest_houses,accomodations",Россия
9954897,N3205771821,Белая Лилия,39.8955002,43.4781876,19016.91174237,1,node/3205771821,"guest_houses,accomodations",Россия
9635962,N5539271424,Море-Ленд,39.8958511,43.47752,19090.28352708,1,node/5539271424,"guest_houses,accomodations",Россия
9621119,N7810731627,Солнечный город,39.8976021,43.477932,19154.15868548,1,node/7810731627,"guest_houses,accomodations",Россия
1794467,N4713060680,гостевои дом версаль 2,39.8937569,43.4750748,19175.21781045,2,node/4713060680,"accomodations,guest_houses",Россия
1794479,N2874029949,Буржуазия,39.8976479,43.4776192,19181.96406372,1,node/2874029949,"guest_houses,accomodations",Россия
1794478,N7178831221,Нагорная,39.897789,43.477459,19202.59198255,1,node/7178831221,"guest_houses,accomodations",Россия
1795459,W374275828,Сокол,39.9667778,43.5642891,19265.3017089,1,way/374275828,"accomodations,other_hotels",Россия
5670359,W58732020,Байкал,39.8957214,43.4756432,19235.81684475,1,way/58732020,"guest_houses,accomodations",Unknown
1794395,N8424805030,отель zara,39.8936424,43.4742546,19236.66147402,2,node/8424805030,"accomodations,other_hotels",Unknown
9636023,N4971254921,Лиоана,39.5675964,43.7271805,19275.50622643,1,node/4971254921,"accomodations,guest_houses",Unknown
9635958,N4665769643,Приморье,39.8955994,43.4749413,19286.64385,1,node/4665769643,"guest_houses,accomodations",Unknown
9621118,N5789805853,У Рузанны,39.8942642,43.473999,19291.34270154,2,node/5789805853,"accomodations,guest_houses",Unknown
9580606,W53742383,отель амалия,39.8992043,43.477047,19314.8588066,2,way/53742383,"accomodations,other_hotels",Россия
5670360,W81148473,Алиса,39.8955154,43.4745483,19314.1787491,1,way/81148473,"guest_houses,accomodations",Россия
5670361,W161855127,Александрит,39.8958359,43.4746857,19320.42830556,1,way/161855127,"guest_houses,accomodations",Россия
9635960,N4709550761,"Остров ""Сочи""",39.8966904,43.4752426,19321.5069826,1,node/4709550761,"guest_houses,accomodations",Россия
9515279,N1599762384,Иветтис,39.8971062,43.4754829,19324.99004053,1,node/1599762384,"accomodations,other_hotels",Россия
1794396,N8932134771,Black Sea,39.89328,43.4728508,19333.14828954,2,node/8932134771,"accomodations,other_hotels",Россия
9635959,N7164495127,отель олимпия адлер,39.8963623,43.4747047,19347.63495654,2,node/7164495127,"accomodations,guest_houses",Россия
9580595,W81148628,,39.8963509,43.4746895,19348.38274729,0,way/81148628,"accomodations,other_hotels",Россия
1794475,N1675415625,Акватория,39.8972397,43.4750824,19364.84652748,1,node/1675415625,"accomodations,other_hotels",Россия
1794465,N1675415624,Надежда,39.8961372,43.4741364,19381.87677393,1,node/1675415624,"accomodations,other_hotels",Россия
1794477,N4370681744,,39.8992271,43.4760551,19395.99398981,0,node/4370681744,"guest_houses,accomodations",Россия
1794474,N1599762387,гостиница парадиз,39.897419,43.4747925,19398.24911129,2,node/1599762387,"accomodations,other_hotels",Россия
9580609,W53742356,отель кристал,39.8957825,43.4736252,19404.55049509,2,way/53742356,"accomodations,other_hotels",Россия
1794463,N1589593518,отель алые паруса,39.8958855,43.4733353,19434.03294995,2,node/1589593518,"accomodations,other_hotels",Россия
9580580,W53742357,,39.895874,43.4733238,19434.17028647,0,way/53742357,"accomodations,other_hotels",Unknown
1794462,N1589593516,Ковчег,39.8959312,43.473175,19449.79418413,1,node/1589593516,"accomodations,other_hotels",Unknown
9580559,W53742358,,39.8959274,43.4731674,19450.31606625,0,way/53742358,"accomodations,other_hotels",Unknown
1794464,N4471663232,Мадрид Парк,39.8966484,43.4735756,19455.78190767,2,node/4471663232,"accomodations,other_hotels",Unknown
1798887,N6573102498,,39.5562172,43.7213097,19479.98343089,0,node/6573102498,"campsites,accomodations",Unknown
1794449,N1589593517,спа-отель греис арли,39.8960495,43.4727669,19489.82346725,2,node/1589593517,"accomodations,other_hotels",Россия
1794451,N4471663234,Смена,39.8976173,43.4727821,19573.81254066,1,node/4471663234,"accomodations,other_hotels",Россия
9626095,W53742370,гостиница медовая,39.9008255,43.4748535,19581.99468142,2,way/53742370,"accomodations,guest_houses",Россия
1794408,W53742341,,39.8977051,43.4726067,19593.09434521,0,way/53742341,"accomodations,other_hotels",Россия
1799414,N7537142685,,39.8495979,43.7578468,19579.17750868,0,node/7537142685,"campsites,accomodations",Россия
1794476,N7150977284,Добрая сказка,39.9019585,43.4751396,19621.83543158,1,node/7150977284,"accomodations,guest_houses",Россия
9544695,W53742334,"Корпус ""Дельфин""",39.8959885,43.4704857,19675.1137418,1,way/53742334,"accomodations,other_hotels",Россия
1794448,N1398326713,отель «дельфин адлеркурорт»,39.896347,43.4705696,19687.69749115,2,node/1398326713,"accomodations,other_hotels",Россия
1794450,N1398326714,отель «нептун адлеркурорт»,39.8975143,43.4712753,19692.35937761,2,node/1398326714,"accomodations,other_hotels",Россия
5670358,W308850501,Мандарин Парк,39.8973846,43.469265,19851.48743658,1,way/308850501,"accomodations,apartments",Россия
5670357,W308850496,Мандарин Парк,39.8974266,43.4690208,19874.05548208,2,way/308850496,"accomodations,apartments",Unknown
1794441,W308850490,Мандарин Парк,39.8968925,43.468647,19876.55558648,2,way/308850490,"accomodations,apartments",Unknown
9544694,N8393747164,гостиница азалия,39.9014893,43.4712486,19911.07634175,2,node/8393747164,"accomodations,other_hotels",Unknown
1798948,N8951694017,Райский уголок,39.564167,43.7332191,19950.55051402,1,node/8951694017,"accomodations,guest_houses",Unknown
1794419,W53742314,Коралл,39.8964005,43.466301,20046.9290374,1,way/53742314,"accomodations,other_hotels",Unknown
1795384,N3063850920,отель веилер,39.9032211,43.4707108,20050.18188394,2,node/3063850920,"accomodations,other_hotels",Россия
9526923,W53742331,,39.8974266,43.466217,20108.53288069,0,way/53742331,"accomodations,other_hotels",Россия
1794433,N1370976583,коралл адлеркурорт,39.8976364,43.4662552,20116.35057601,2,node/1370976583,"accomodations,other_hotels",Россия
1794452,N4471252789,Озет,39.9010544,43.4680901,20146.63718901,2,node/4471252789,"accomodations,guest_houses",Россия
1794407,N4199103088,М-отель,39.9009171,43.4678383,20160.1575994,2,node/4199103088,"accomodations,other_hotels",Россия
9526924,R538592,портобелло сочи отель,39.8989792,43.4664307,20173.19827813,2,relation/538592,"accomodations,other_hotels",Россия
9954895,W80284287,"Санаторий ""Известия""",39.9030762,43.468689,20207.4253116,1,way/80284287,"accomodations,other_hotels",Россия
9621117,N5625229727,Двухуровневые аппартаменты,39.9017029,43.4674416,20235.33499264,2,node/5625229727,"accomodations,guest_houses,apartments",Россия
1794399,N7434896532,гостевои дом «золотая подкова»,39.9021606,43.4673996,20263.62215625,2,node/7434896532,"accomodations,guest_houses",Россия
5670940,W232259849,Арина,39.5509682,43.7281876,20309.73501676,1,way/232259849,"guest_houses,accomodations",Россия
9636026,N5076651621,Подсолнух,39.55616,43.7322235,20321.397674,1,node/5076651621,"guest_houses,accomodations",Unknown
9636027,W249945153,У Самсона,39.5543594,43.7310028,20329.37371814,1,way/249945153,"guest_houses,accomodations",Unknown
1798557,W249945148,ЛиДиАнна,39.5507965,43.7284241,20337.83614793,2,way/249945148,"accomodations,guest_houses",Unknown
1795376,N7177760839,Лаванда,39.9028549,43.4669762,20336.20407389,1,node/7177760839,"guest_houses,accomodations",Unknown
1795375,N7434896531,Лаванда,39.9028053,43.466835,20345.12026844,1,node/7434896531,"guest_houses,accomodations",Unknown
6224512,N1362320485,отель меридиан,39.9003716,43.4652328,20347.5001851,2,node/1362320485,"accomodations,other_hotels",Unknown
9955211,R9348279,Морской бриг,39.5501747,43.7281914,20356.80679906,1,relation/9348279,"accomodations,other_hotels",Россия
9636025,N4214175302,Сакура,39.5541534,43.7314682,20377.41830063,1,node/4214175302,"guest_houses,accomodations",Россия
5670941,W61118773,Оазис,39.5518684,43.7299004,20388.25118066,1,way/61118773,"guest_houses,accomodations",Россия
1794432,N1589590335,Жасмин,39.8970566,43.462677,20387.94478542,1,node/1589590335,"accomodations,other_hotels",Россия
1799429,N8811280718,,39.9881783,43.6056023,20507.76730198,0,node/8811280718,"campsites,accomodations",Россия
1798556,N2564724148,Надежда,39.5502777,43.7298889,20480.14528701,1,node/2564724148,"guest_houses,accomodations",Россия
1798562,W56060154,Гермес,39.5507469,43.7303505,20488.1717604,1,way/56060154,"accomodations,other_hotels",Россия
1798945,N2564724143,Каприз,39.5522804,43.731987,20525.63292614,1,node/2564724143,"guest_houses,accomodations",Россия
1798942,N2564724249,Дон,39.551239,43.7313004,20532.7003332,1,node/2564724249,"accomodations,other_hotels",Россия
1794420,W53742320,,39.8998375,43.4624672,20551.44665565,0,way/53742320,"accomodations,other_hotels",Россия
9954894,W80283320,"Детский пансионат ""Зеленая горка""",39.9026108,43.4639206,20576.42446919,1,way/80283320,"accomodations,other_hotels",Unknown
1798943,N2406225338,Альбатрос-Вардане,39.5514717,43.7323799,20602.45421234,1,node/2406225338,"accomodations,guest_houses",Unknown
1798567,N6295522439,,39.5497208,43.7310867,20604.30245062,0,node/6295522439,"guest_houses,accomodations",Unknown
1798837,N2564680758,Анна,39.555912,43.7357521,20614.51526123,1,node/2564680758,"guest_houses,accomodations",Unknown
1798946,N2564724236,Марианна,39.5514107,43.7325745,20621.15618023,1,node/2564724236,"guest_houses,accomodations",Unknown
1798944,N6606008371,Миракль,39.5525703,43.7338333,20653.00368667,1,node/6606008371,"accomodations,other_hotels",Россия
1795361,W53742425,"Пансионат ""Орбита""",39.9026642,43.462841,20669.67136527,1,way/53742425,"accomodations,other_hotels",Россия
1795370,N4860615621,Отель Аранда,39.9071732,43.4656448,20680.52808735,2,node/4860615621,"accomodations,other_hotels",Россия
1798576,W61118834,Анжелика,39.5471001,43.7303543,20701.71256297,1,way/61118834,"accomodations,other_hotels",Россия
1794401,N1589583311,отель анна,39.8997765,43.4605179,20713.16936672,2,node/1589583311,"accomodations,other_hotels",Россия
1795372,W54437496,777,39.9047546,43.4634895,20727.25341199,1,way/54437496,"accomodations,other_hotels",Россия
1798568,W60778024,Эверест,39.5504265,43.7334709,20747.77332505,1,way/60778024,"guest_houses,accomodations",Россия
1794405,N1589583330,Гаянэ,39.9009361,43.460743,20754.8915268,1,node/1589583330,"accomodations,other_hotels",Россия
1794378,N1589583328,Парадиз,39.9015236,43.4608727,20774.44358176,1,node/1589583328,"accomodations,other_hotels",Россия
1794400,W53742423,"Лечебный корпус пансионата ""Орбита""",39.9035301,43.4620743,20779.81665293,1,way/53742423,"accomodations,other_hotels",Россия
1794390,N1589583324,Орион,39.9017296,43.4608917,20783.81748449,1,node/1589583324,"accomodations,other_hotels",Unknown
9955216,N2564680854,Афродита,39.5479889,43.7323494,20802.12096815,1,node/2564680854,"accomodations,other_hotels",Unknown
9621131,N8827008218,У Михалыча,39.908123,43.4647179,20808.55756221,1,node/8827008218,"guest_houses,accomodations",Unknown
9544704,W208412188,,39.9098587,43.4658737,20809.33422932,0,way/208412188,"accomodations,other_hotels",Unknown
1795371,N8474990753,Diana Palace,39.9098358,43.4658546,20809.8888983,2,node/8474990753,"accomodations,other_hotels",Unknown
1798950,N4214177090,Молодежка,39.5554771,43.7379723,20816.20443807,1,node/4214177090,"guest_houses,accomodations",Россия
9544703,W54437538,отель encino,39.9067383,43.4636726,20819.16753204,2,way/54437538,"accomodations,other_hotels",Россия
1795279,N1362320801,олеся отель,39.9029388,43.4612389,20818.4217373,2,node/1362320801,"accomodations,other_hotels",Россия
1795369,N7164578453,гостевои дом спутник,39.9046707,43.4622803,20823.49928962,2,node/7164578453,"accomodations,guest_houses",Россия
1795373,N7164578452,Элис,39.9054031,43.4625778,20837.93376733,1,node/7164578452,"guest_houses,accomodations",Россия
1798541,W289867701,,39.5480461,43.7331734,20862.22358198,0,way/289867701,"guest_houses,accomodations",Россия
1798559,W61118882,,39.5492706,43.7341003,20863.03271513,0,way/61118882,"guest_houses,accomodations",Россия
1795364,W161950887,отель дядя степа,39.907856,43.4638634,20864.25607454,2,way/161950887,"accomodations,guest_houses",Россия
1798949,N8568736918,Vardane Resort,39.5525246,43.736969,20901.95844432,1,node/8568736918,"guest_houses,accomodations",Россия
1794403,N7115633990,Кордиал,39.9008484,43.4589882,20898.86087165,1,node/7115633990,"guest_houses,accomodations",Россия
1795374,N4270038691,Арианна,39.9066963,43.4625511,20909.72513644,2,node/4270038691,"accomodations,guest_houses",Unknown
9954893,W80283321,пансионат «изумруд»,39.905262,43.4609108,20969.34869547,2,way/80283321,"accomodations,other_hotels",Unknown
1798531,W192669994,У Андрея,39.5499115,43.736805,21037.68996523,1,way/192669994,"guest_houses,accomodations",Россия
1798539,W289861780,Верона,39.5472565,43.7359581,21123.18996605,1,way/289861780,"accomodations,other_hotels",Россия
1798554,W61119084,У Серго,39.5446854,43.7345276,21161.64573737,1,way/61119084,"guest_houses,accomodations",Россия
1798512,N2564680729,южная ночь,39.5425606,43.7331047,21177.63044524,1,node/2564680729,"accomodations,other_hotels",Россия
1798550,W249595958,отель «море»,39.5418358,43.7335739,21255.92009793,2,way/249595958,"accomodations,other_hotels",Россия
1798577,W727326435,Ласточкино Гнездо,39.5454979,43.7366104,21275.36172236,1,way/727326435,"guest_houses,accomodations",Россия
1798515,N2564680762,Катерина,39.54142,43.7341003,21320.27512275,1,node/2564680762,"accomodations,other_hotels",Россия
1798566,N2564680726,Семейный отдых у моря,39.5432701,43.7361336,21367.62710624,1,node/2564680726,"guest_houses,accomodations",Россия
1798517,N4217534989,Nouvelle,39.5424767,43.7361031,21411.33067658,1,node/4217534989,"accomodations,other_hotels",Россия
1798514,N2564680875,Саратовский,39.5409508,43.734951,21412.58525977,1,node/2564680875,"guest_houses,accomodations",Россия
1795278,N7080256551,Гостевой дом Гуэнос Плаза,39.9126358,43.4564133,21738.87847279,1,node/7080256551,"accomodations,other_hotels",Unknown
1795239,N5646307221,Station,39.906517,43.4492455,22025.24286714,2,node/5646307221,"accomodations,hostels",Unknown
1795222,N8511234971,гостевои дом «ключевои 9»,39.9071083,43.449337,22047.66731858,2,node/8511234971,"accomodations,guest_houses",Unknown
1795227,N7169681012,хостел терминал адлер,39.9036865,43.4466896,22103.5262806,2,node/7169681012,"accomodations,hostels",Россия
1795226,N8975796817,отель терминал адлер,39.9038353,43.4464798,22129.22590059,2,node/8975796817,"accomodations,other_hotels",Россия
9954941,N7169680844,F & G,39.904892,43.4443588,22367.4640817,1,node/7169680844,"accomodations,other_hotels",Россия
1795504,W789270062,,40.0095253,43.572525,22488.18101504,0,way/789270062,"campsites,accomodations",Россия
1795503,W789270061,,40.0096321,43.5725174,22496.66890632,0,way/789270061,"campsites,accomodations",Россия
1795240,N6814518885,Хостел ВокругСвета,39.9105873,43.4463196,22485.36748044,2,node/6814518885,"accomodations,hostels",Россия
9596705,W54147371,"Санаторий ""Адлер""",39.9057846,43.4429626,22534.25003612,1,way/54147371,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Россия
1795247,N4160653089,Дом Адлер,39.9146271,43.4472656,22613.5361465,1,node/4160653089,"guest_houses,accomodations",Россия
1799153,N1287792975,,39.6898079,43.8045158,22695.64658835,0,node/1287792975,"campsites,accomodations",Россия
1795248,N5005277816,Фабрика,39.9151115,43.445961,22749.75585825,1,node/5005277816,"accomodations,hostels",Россия
1795221,W54238274,Галотель,39.9097481,43.4426041,22764.11610933,1,way/54238274,"accomodations,other_hotels",Unknown
9621130,W54238289,Виолетта,39.9092903,43.4423103,22766.32595657,1,way/54238289,"guest_houses,accomodations",Unknown
1799152,N4251832541,Солох-Аул,39.6793938,43.8039665,22783.30489753,1,node/4251832541,"guest_houses,accomodations",Unknown
9955230,R5661058,Шахе,39.6826477,43.8046455,22807.96036894,1,relation/5661058,"accomodations,urban_environment,gardens_and_parks,cultural,interesting_places,other_hotels",Unknown
1799456,W231801602,,39.7658768,43.8069077,22820.81776121,0,way/231801602,"accomodations,alpine_hut",Unknown
9580644,W53284184,"Пансионат ""Охотник""",39.9078026,43.4363289,23218.22115137,1,way/53284184,"accomodations,other_hotels",Россия
1795070,N5692812621,,39.9121399,43.4384155,23249.01100638,0,node/5692812621,"guest_houses,accomodations",Россия
9580645,W54035223,гостиница лэнсис,39.9127312,43.4385872,23263.99056196,2,way/54035223,"accomodations,other_hotels",Россия
9621125,N8114343379,отель афалина,39.9150314,43.4398804,23267.51437772,2,node/8114343379,"accomodations,guest_houses",Россия
1795069,W783358591,Delos,39.9082069,43.4360085,23266.35460473,1,way/783358591,"accomodations,other_hotels",Россия
9626101,W53301449,Кариота,39.9142075,43.4392319,23282.0497726,1,way/53301449,"guest_houses,accomodations",Россия
1795058,N2857562133,Огонёк,39.9081612,43.4354286,23315.4114896,1,node/2857562133,"accomodations,other_hotels",Россия
1795246,W150742817,отель папаия,39.9220467,43.4433289,23335.5548265,2,way/150742817,"accomodations,other_hotels",Россия
1798583,N6565867619,Кузбасс,39.5282249,43.7506447,23360.33331038,1,node/6565867619,"accomodations,other_hotels",Россия
9580646,W55356585,"Отель ""Эдем""",39.908432,43.4350967,23357.94491226,2,way/55356585,"accomodations,other_hotels",Россия
1794966,W55356580,лазурь бич отель,39.9086494,43.434597,23413.05304648,2,way/55356580,"accomodations,resorts",Unknown
1795116,N8936105417,,39.9133987,43.4366722,23464.3842574,0,node/8936105417,"guest_houses,accomodations",Unknown
5670461,W491664049,Южный рай гостевой дом ул.Павлика Морозова,39.9201355,43.4274521,100.46224761,1,way/491664049,"guest_houses,accomodations",Unknown
9621124,N8807945417,Эдельвейс,39.9190674,43.4270401,195.85670616,1,node/8807945417,"guest_houses,accomodations",Unknown
9580637,W131342617,Радуга,39.9185905,43.4277267,199.54536781,1,way/131342617,"accomodations,other_hotels",Unknown
1795052,N4370633784,хостел морскои,39.9212646,43.4262619,205.40173153,2,node/4370633784,"accomodations,hostels",Unknown
1795039,N1449074195,гостиница корсар,39.9180908,43.4276924,240.01954971,2,node/1449074195,"accomodations,other_hotels",Россия
5670471,W80180191,Влада,39.9178619,43.4268608,289.12569101,1,way/80180191,"accomodations,guest_houses",Россия
1795068,N4118677615,отель shine house,39.9181404,43.4299431,309.04936606,2,node/4118677615,"accomodations,other_hotels",Россия
9580639,W80180128,Елена,39.9191246,43.4253845,337.83378201,1,way/80180128,"accomodations,guest_houses",Россия
